38.55159096101138,-121.5605696732528,1.4599737555000003
38.55159228820247,-121.56056035159487,1.4763779550000002
38.55159852430247,-121.56056183380637,1.4763779550000002
38.5515946314078,-121.56058968225742,1.4501312358000003
38.55159321412239,-121.56059900571177,1.4829396348000001
38.551591885517375,-121.56060821264182,1.5091863540000001
38.551592285374085,-121.56066271349994,1.9717847799000001
38.5515937927566,-121.56065338825027,1.8143044647000004
38.55159530013837,-121.56064406300023,1.7125984278000002
38.55159689761139,-121.56063473595322,1.574803152
38.55159831489966,-121.56062541249901,1.4993438343000003
38.55159964350601,-121.56061620556837,1.5190288737000002
38.55160097211163,-121.56060699863743,1.5091863540000001
38.551602390808505,-121.56059778990958,1.4698162752000004
38.551605046605225,-121.56057926131875,1.4862204747000003
38.55160646388902,-121.56056993786255,1.4698162752000004
38.55160779249097,-121.56056073092998,1.4698162752000004
38.55161420333542,-121.56056909498511,1.4534120757000002
38.55161287614369,-121.56057841664568,1.4698162752000004
38.55161154895123,-121.56058773830593,1.4534120757000002
38.55161022175801,-121.56059705996586,1.4698162752000004
38.551608803061214,-121.56060626869474,1.4730971151000003
38.55160614867105,-121.56062491201295,1.4829396348000001
38.55160464129084,-121.56063423726478,1.6076115510000004
38.55160313390988,-121.56064356251625,1.7421259869
38.55160171662017,-121.56065288597077,1.8372703440000002
38.55160020923771,-121.5606622112215,1.9488189006000005
38.55159861317327,-121.5606716529957,2.1259842552000006
38.551597105789305,-121.56068097824568,2.2637795310000004
38.55159568849658,-121.56069030169877,2.3458005285000003
38.55159426979236,-121.5606995104242,2.3884514472000005
38.55159294259015,-121.5607088320801,2.3917322871000004
38.551593039678345,-121.56076069960224,1.9455380607000001
38.55159418811139,-121.56075149626733,2.0570866173
38.551595336543684,-121.56074229293216,2.2440944916000003
38.551596575067286,-121.56073308780024,2.3425196886000004
38.55159790227144,-121.56072376614425,2.3753280876000002
38.55159923088556,-121.56071455921524,2.3556430482
38.5516005580882,-121.5607052375586,2.3851706073
38.551601885290104,-121.56069591590163,2.3818897674
38.55160490147042,-121.56067738012794,2.2112860926000004
38.55160640885408,-121.56066805487687,2.0767716567000005
38.551608006329,-121.5606587278289,1.8963254622000003
38.551609515121946,-121.56064951730444,1.7782152258000001
38.551611022503344,-121.56064019205226,1.6437007899000002
38.55161252988401,-121.56063086679971,1.5091863540000001
38.551613858490754,-121.56062165986735,1.4829396348000001
38.5516166043832,-121.56060312947776,1.4665354353000002
38.55161802166887,-121.56059380602046,1.4599737555000003
38.55161934886182,-121.56058448435944,1.4632545954000002
38.55162067746487,-121.56057527742547,1.4534120757000002
38.551622096159186,-121.56056606869453,1.4435695560000004
38.55162342334991,-121.56055674703256,1.4402887161000002
38.55162981000534,-121.56055581637638,1.4730971151000003
38.551628571495854,-121.56056502151515,1.4534120757000002
38.551627154212504,-121.56057434497431,1.4730971151000003
38.5516258270204,-121.56058366663652,1.4796587949000002
38.55162449982754,-121.56059298829835,1.4665354353000002
38.551623082541944,-121.56060231175648,1.4796587949000002
38.551620426741664,-121.5606208403512,1.4665354353000002
38.55161900945382,-121.56063016380836,1.5026246742000002
38.55161759216523,-121.56063948726515,1.6207349106000004
38.551615996102676,-121.5606489290421,1.7552493465
38.55161449013136,-121.56065836902211,1.9160105016000002
38.551612982748495,-121.56066769427439,2.0439632577000006
38.551611385272885,-121.56067702132282,2.2080052527000005
38.551609877888524,-121.5606863465744,2.3359580088000005
38.55160854927667,-121.56069555350518,2.3851706073
38.55160713057207,-121.5607047622322,2.3884514472000005
38.55160589205073,-121.56071396736587,2.3654855679000004
38.55160314755133,-121.56073261247643,2.3556430482
38.55160200053049,-121.56074193054005,2.2572178512000005
38.55160085209823,-121.5607511338761,2.0866141764000004
38.55159970507591,-121.56076045193919,1.9225721814000003
38.55159855664216,-121.56076965527468,1.7979002652000005
38.5515973181157,-121.56077886040632,1.6765091889000003
38.551596171091155,-121.56078817846858,1.5583989525000002
38.55159493256321,-121.56079738359962,1.4927821545000002
38.55159369544518,-121.56080670345771,1.4140419969
38.55159375035788,-121.5608624735069,1.3910761176000002
38.55159507757239,-121.56085315185332,1.3976377974
38.55159649487815,-121.5608438284031,1.3812335979
38.55159791218315,-121.56083450495252,1.3254593196000002
38.55159933089802,-121.56082529622897,1.2434383221000003
38.55160065810954,-121.56081597457408,1.279527561
38.55160180513629,-121.5608066565116,1.4632545954000002
38.55160304366495,-121.56079745137976,1.5255905535000003
38.55160437087422,-121.56078812972397,1.5649606323
38.55160560940141,-121.56077892459155,1.6765091889000003
38.55160675642519,-121.56076960652794,1.8175853046000003
38.551607994950906,-121.56076040139496,1.9389763809000002
38.55160914338389,-121.56075119805814,2.0964566961
38.55161152892895,-121.56073267485988,2.3392388487000004
38.55161285754374,-121.56072346792924,2.3753280876000002
38.55161418474706,-121.56071414627098,2.3818897674
38.551615511949635,-121.56070482461239,2.3818897674
38.551618257855296,-121.56068629422508,2.3458005285000003
38.551619856742406,-121.56067708190328,2.2080052527000005
38.55162136412599,-121.56066775665028,2.0439632577000006
38.55162287150883,-121.56065843139687,1.9127296617000002
